ip,app,device,os,channel,click_time,attributed_time,is_attributed
118807,18,1,13,439,2017-11-07 05:09:42,,0
111588,18,1,19,107,2017-11-09 09:48:13,,0
196980,18,1,17,107,2017-11-07 16:40:33,,0
13722,14,1,19,489,2017-11-07 22:33:22,,0
179707,15,1,19,412,2017-11-07 11:06:40,,0
115557,12,1,18,145,2017-11-08 12:56:41,,0
43872,3,1,9,280,2017-11-09 04:15:55,,0
88071,1,1,25,153,2017-11-07 08:37:29,,0
13608,15,1,41,259,2017-11-06 19:14:08,,0
8859,13,1,18,400,2017-11-08 14:03:46,,0
109003,2,1,30,236,2017-11-09 12:01:14,,0
96796,3,2,65,153,2017-11-06 17:01:00,,0
90443,2,1,37,237,2017-11-07 02:01:45,,0
123709,12,1,19,178,2017-11-09 11:00:04,,0
141407,12,1,13,481,2017-11-09 02:27:59,,0
73516,21,1,13,128,2017-11-06 16:48:37,,0
95111,18,1,13,439,2017-11-08 17:07:21,,0
30626,12,1,35,265,2017-11-08 06:44:41,,0
93054,12,1,22,326,2017-11-06 17:15:25,,0
48951,11,1,19,487,2017-11-07 01:02:49,,0
50797,18,1,13,134,2017-11-08 09:18:47,,0
105162,12,1,20,265,2017-11-07 12:21:08,,0
85237,19,0,24,213,2017-11-09 05:53:06,,0
38564,2,1,41,477,2017-11-09 06:39:34,,0
17321,3,1,13,130,2017-11-08 18:32:38,,0
5348,15,1,15,130,2017-11-08 12:49:20,,0
52584,1,1,13,135,2017-11-07 05:38:11,,0
16187,9,1,11,215,2017-11-06 17:02:47,,0
24904,11,1,8,319,2017-11-09 02:35:49,,0
238978,8,1,19,259,2017-11-08 00:57:22,,0
122123,12,1,20,328,2017-11-08 05:28:42,,0
114694,3,1,18,280,2017-11-07 02:39:19,,0
194329,3,1,41,280,2017-11-07 07:50:26,,0
162367,11,1,13,319,2017-11-08 15:20:10,,0
77325,12,1,19,19,2017-11-08 04:14:23,,0
106537,2,1,17,212,2017-11-06 19:01:48,,0
58404,15,2,9,3,2017-11-09 13:01:37,,0
55207,3,1,41,424,2017-11-08 13:48:19,,0
8742,9,1,19,234,2017-11-07 03:48:14,,0
32506,18,1,18,107,2017-11-09 06:41:20,,0
25172,3,1,13,130,2017-11-09 06:35:07,,0
73487,10,1,19,317,2017-11-08 14:07:08,,0
5314,12,2,8,140,2017-11-09 13:18:24,,0
125646,15,1,22,245,2017-11-08 06:16:39,,0
70323,3,1,10,280,2017-11-07 00:01:53,,0
67981,12,1,10,245,2017-11-08 13:32:42,,0
109088,3,1,13,130,2017-11-08 01:48:58,,0
196678,18,1,17,107,2017-11-08 12:09:24,,0
176325,3,1,19,280,2017-11-08 03:29:36,,0
93230,2,1,1,205,2017-11-09 13:40:01,,0
15034,6,1,22,459,2017-11-07 07:12:18,,0
28244,3,1,18,280,2017-11-09 07:26:32,,0
38725,3,1,19,173,2017-11-07 23:13:26,,0
232391,15,1,13,245,2017-11-08 05:56:54,,0
130818,18,1,19,107,2017-11-07 09:03:11,,0
113920,26,1,9,121,2017-11-08 12:09:16,,0
27782,3,1,19,173,2017-11-07 16:09:53,,0
42762,20,1,10,259,2017-11-07 08:53:54,,0
27110,18,1,30,107,2017-11-08 04:00:51,,0
82597,18,1,16,439,2017-11-07 23:09:15,,0
44494,12,1,18,259,2017-11-07 15:02:31,,0
78500,15,1,13,245,2017-11-07 09:03:37,,0
73092,18,1,15,121,2017-11-09 04:42:49,,0
2415,23,1,13,153,2017-11-07 02:44:17,,0
81013,2,1,53,377,2017-11-08 09:34:40,,0
114220,27,1,4,153,2017-11-07 11:35:35,,0
125042,15,1,13,140,2017-11-08 00:07:19,,0
100339,13,1,13,477,2017-11-09 07:27:48,,0
60501,15,1,35,480,2017-11-07 23:36:50,,0
176627,14,1,3,379,2017-11-07 14:21:29,,0
42430,14,1,15,379,2017-11-07 17:26:15,,0
73487,3,1,19,153,2017-11-07 10:12:56,,0
43999,21,1,19,128,2017-11-07 00:20:37,,0
89280,2,1,19,435,2017-11-07 08:24:25,,0
118339,2,1,19,237,2017-11-08 15:04:39,,0
186794,18,1,13,121,2017-11-09 05:24:11,,0
284164,12,1,19,265,2017-11-08 09:22:43,,0
18655,14,1,25,134,2017-11-09 01:28:19,,0
50743,24,1,13,178,2017-11-08 13:27:13,,0
94104,2,1,19,237,2017-11-07 02:14:35,,0
82449,65,3543,748,469,2017-11-08 11:20:54,,0
95686,14,1,19,489,2017-11-06 23:03:14,,0
15926,3,1,19,280,2017-11-08 07:17:22,,0
20266,9,1,13,234,2017-11-07 05:14:57,,0
152105,2,1,13,219,2017-11-07 08:11:42,,0
162091,6,1,26,125,2017-11-07 00:31:47,,0
89782,8,1,20,145,2017-11-08 18:38:30,,0
93739,15,1,17,245,2017-11-07 15:36:36,,0
5348,9,1,15,334,2017-11-07 16:54:16,,0
10120,23,1,30,153,2017-11-07 03:31:56,,0
89711,14,1,28,439,2017-11-09 05:22:35,,0
42112,12,1,9,219,2017-11-09 10:38:37,,0
123438,13,1,13,477,2017-11-07 03:20:02,,0
74978,3,1,37,205,2017-11-07 08:46:09,,0
47363,12,1,13,140,2017-11-07 08:24:48,,0
59735,9,1,19,334,2017-11-08 10:37:37,,0
89318,15,1,22,315,2017-11-08 23:56:23,,0
94745,2,1,19,477,2017-11-07 11:49:56,,0
5450,9,1,17,442,2017-11-08 12:22:50,,0
20265,3,1,17,280,2017-11-07 10:58:30,,0
84265,9,1,18,445,2017-11-07 11:28:15,,0
81776,1,1,3,153,2017-11-07 04:40:17,,0
114314,2,2,2,258,2017-11-07 09:03:14,,0
274485,64,1,42,459,2017-11-08 08:19:19,,0
116065,3,1,13,280,2017-11-07 08:15:52,,0
64502,8,1,15,145,2017-11-09 09:22:12,,0
48852,23,1,19,153,2017-11-09 08:13:35,,0
148630,14,1,13,349,2017-11-07 12:54:21,,0
133298,3,1,19,173,2017-11-09 12:24:00,,0
15660,18,1,18,134,2017-11-09 01:07:25,,0
277986,2,1,47,477,2017-11-08 15:36:06,,0
82011,3,1,13,280,2017-11-08 01:36:42,,0
19311,12,1,19,212,2017-11-07 03:13:06,,0
5348,18,1,13,439,2017-11-09 13:57:58,,0
105148,12,1,19,178,2017-11-08 11:47:48,,0
40139,15,1,13,412,2017-11-09 05:30:05,,0
22117,2,1,13,364,2017-11-07 14:52:18,,0
78272,9,1,13,145,2017-11-08 10:11:55,,0
76471,3,1,13,280,2017-11-08 11:44:57,,0
5729,2,1,19,477,2017-11-08 03:37:22,,0
11042,14,1,8,349,2017-11-07 14:39:53,,0
74013,2,1,37,237,2017-11-09 06:23:07,,0
108646,18,1,35,107,2017-11-08 10:23:20,,0
73395,12,1,16,205,2017-11-07 10:43:58,,0
54305,1,1,13,178,2017-11-07 09:36:26,,0
158891,8,2,2,145,2017-11-07 07:31:11,,0
111121,2,1,18,477,2017-11-09 06:33:52,,0
8208,11,1,3,137,2017-11-09 11:46:37,,0
64593,3,1,22,280,2017-11-08 02:25:51,,0
185253,12,1,28,122,2017-11-08 16:03:42,,0
94425,3,1,13,130,2017-11-08 06:55:50,,0
38134,3,1,13,280,2017-11-08 00:41:44,,0
66571,13,1,12,477,2017-11-08 23:24:44,,0
170153,28,1,17,135,2017-11-09 03:50:22,,0
150129,11,1,19,487,2017-11-07 06:57:54,,0
145381,15,1,42,245,2017-11-07 10:14:17,,0
191894,2,1,22,435,2017-11-08 12:09:12,,0
102280,12,1,17,265,2017-11-08 07:57:35,,0
135222,12,1,9,178,2017-11-08 11:42:33,,0
181871,13,1,18,110,2017-11-07 00:59:54,,0
95669,2,1,19,212,2017-11-07 07:56:48,,0
82137,21,1,19,128,2017-11-08 15:03:25,,0
289677,151,0,24,347,2017-11-09 04:22:38,,0
26995,2,1,13,212,2017-11-08 12:59:34,,0
97773,2,1,22,237,2017-11-09 05:23:27,,0
339433,11,1,22,219,2017-11-09 05:13:06,,0
70826,15,1,13,315,2017-11-09 08:00:52,,0
26979,18,1,1,376,2017-11-09 01:15:19,,0
131843,13,1,17,477,2017-11-07 13:37:52,,0
61772,64,1,49,459,2017-11-08 10:49:03,,0
139604,2,1,9,477,2017-11-07 04:44:47,,0
22454,3,1,13,280,2017-11-07 02:14:38,,0
89417,21,1,28,128,2017-11-07 04:25:36,,0
204083,11,1,32,173,2017-11-06 18:56:28,,0
219094,14,1,19,480,2017-11-08 13:03:30,,0
76772,2,1,19,122,2017-11-08 02:19:40,,0
72515,7,1,3,101,2017-11-07 10:33:35,,0
15415,3,1,31,280,2017-11-09 02:55:21,,0
80987,18,3032,607,107,2017-11-07 03:25:12,,0
207595,58,1,19,120,2017-11-08 02:35:21,,0
104484,2,1,8,452,2017-11-07 18:42:00,,0
113719,3,1,15,115,2017-11-07 10:30:36,,0
45214,3,1,17,135,2017-11-08 05:07:26,,0
111684,2,1,37,435,2017-11-08 10:18:16,,0
16144,2,1,80,469,2017-11-09 14:29:46,,0
43957,3,1,10,280,2017-11-08 09:23:43,,0
182500,18,1,19,107,2017-11-09 11:39:17,,0
123813,15,1,13,153,2017-11-09 00:50:48,,0
32484,2,1,13,219,2017-11-07 12:35:22,,0
103241,12,1,18,105,2017-11-08 01:00:47,,0
3133,3,1,19,280,2017-11-07 05:02:38,,0
235003,3,1,13,480,2017-11-09 13:05:53,,0
188311,20,1,37,259,2017-11-07 12:50:53,,0
73516,3,1,19,153,2017-11-07 03:56:01,,0
5444,15,1,23,153,2017-11-09 08:08:53,,0
5348,12,1,15,259,2017-11-07 03:11:54,,0
26940,12,1,13,178,2017-11-09 15:31:24,,0
123912,23,1,13,153,2017-11-08 10:12:06,,0
9182,25,1,2,259,2017-11-07 02:47:22,,0
87625,14,1,15,401,2017-11-08 06:56:45,,0
54841,9,1,19,134,2017-11-07 03:07:44,,0
177245,12,1,19,259,2017-11-07 03:01:36,,0
24315,18,1,22,121,2017-11-09 03:51:31,,0
55675,18,1,20,439,2017-11-07 04:28:03,,0
137052,20,1,3,259,2017-11-08 14:09:51,,0
103411,14,1,15,134,2017-11-06 23:43:47,,0
48282,2,1,13,237,2017-11-07 11:43:26,,0
54125,2,1,13,377,2017-11-08 14:12:06,,0
94338,12,1,14,265,2017-11-07 03:11:56,,0
110245,14,1,19,401,2017-11-07 23:22:43,,0
73516,9,1,32,127,2017-11-09 14:39:04,,0
110039,15,1,22,245,2017-11-06 19:46:25,,0
57802,13,1,13,469,2017-11-07 23:37:59,,0
150777,3,1,13,480,2017-11-07 11:41:46,,0
25057,12,1,13,178,2017-11-07 15:55:20,,0
119369,14,2,7,467,2017-11-09 13:42:32,,0
79857,18,1,47,134,2017-11-08 13:19:24,,0
192848,2,1,22,237,2017-11-07 08:13:14,,0
209663,2,1,17,205,2017-11-08 12:18:48,,0
100602,12,1,23,340,2017-11-09 02:44:00,,0
5348,3,1,47,489,2017-11-09 00:30:43,,0
93987,13,1,25,477,2017-11-09 01:46:17,,0
78022,9,1,9,466,2017-11-08 09:26:50,,0
64137,14,1,6,401,2017-11-09 00:36:07,,0
119349,12,1,8,245,2017-11-08 23:02:32,,0
5462,2,1,13,469,2017-11-08 19:40:21,,0
112086,18,1,52,107,2017-11-08 09:21:38,,0
22187,11,1,14,173,2017-11-07 01:33:05,,0
4690,2,1,8,237,2017-11-07 13:28:21,,0
73516,9,1,49,234,2017-11-09 14:54:20,,0
210598,2,1,18,205,2017-11-08 14:34:55,,0
194750,11,1,19,487,2017-11-08 04:11:21,,0
32426,3,1,19,442,2017-11-07 01:31:48,,0
116066,11,1,13,481,2017-11-06 23:04:47,,0
93587,9,1,13,442,2017-11-07 11:36:29,,0
58453,18,1,13,107,2017-11-08 23:04:44,,0
125865,9,1,10,334,2017-11-07 01:21:18,,0
178191,15,1,15,278,2017-11-07 04:00:05,,0
18837,13,1,22,477,2017-11-07 06:00:06,,0
90596,18,1,17,134,2017-11-07 17:33:59,,0
14050,9,1,13,232,2017-11-08 23:27:33,,0
209583,18,1,18,379,2017-11-09 12:30:50,,0
48282,3,1,30,30,2017-11-09 12:37:17,,0
175893,8,1,20,145,2017-11-09 10:20:30,,0
212720,8,1,18,145,2017-11-06 16:42:17,,0
77949,151,0,0,347,2017-11-09 13:09:51,,0
68713,15,1,16,140,2017-11-09 00:26:45,,0
56268,9,2,49,490,2017-11-09 12:21:32,,0
80827,3,1,19,137,2017-11-08 23:35:25,,0
119862,64,1,23,459,2017-11-08 10:10:46,,0
87623,5,1,15,377,2017-11-08 00:59:00,,0
199115,3,1,20,280,2017-11-09 03:55:31,,0
51600,3,1,19,466,2017-11-08 06:47:33,,0
51905,13,1,19,400,2017-11-07 12:35:51,,0
104548,18,1,19,439,2017-11-07 03:22:43,,0
116098,3,1,25,205,2017-11-09 13:52:14,,0
5348,25,1,19,259,2017-11-08 16:05:50,,0
163478,3,1,13,173,2017-11-07 11:00:04,,0
20362,2,1,18,435,2017-11-06 22:09:01,,0
235313,11,1,6,487,2017-11-07 22:19:57,,0
181916,14,1,25,439,2017-11-07 00:17:32,,0
84836,9,1,37,334,2017-11-09 07:45:09,,0
117272,1,1,35,349,2017-11-07 06:42:37,,0
82557,2,1,19,236,2017-11-09 03:48:15,,0
61326,12,1,17,178,2017-11-08 04:48:33,,0
104536,3,1,1,417,2017-11-07 04:14:33,,0
46196,13,1,19,400,2017-11-07 23:40:27,,0
65440,18,1,13,121,2017-11-09 10:16:50,,0
56686,3,1,18,137,2017-11-08 15:55:03,,0
118229,12,1,10,245,2017-11-08 07:17:32,,0
178851,2,1,22,205,2017-11-07 15:26:06,,0
53454,9,1,19,107,2017-11-09 09:17:07,,0
31784,11,1,8,137,2017-11-09 02:42:25,,0
64911,9,1,25,466,2017-11-08 23:54:50,,0
224282,3,1,3,280,2017-11-08 05:56:30,,0
166433,3,1,25,280,2017-11-09 05:37:18,,0
22085,12,1,17,178,2017-11-08 09:40:55,,0
203177,2,1,13,364,2017-11-07 16:17:21,,0
145645,23,1,19,153,2017-11-07 05:53:07,,0
90731,3,1,19,489,2017-11-08 03:09:46,,0
105475,15,1,8,111,2017-11-07 11:39:00,,0
52786,21,1,13,128,2017-11-09 13:45:31,,0
88580,15,1,9,111,2017-11-06 23:05:24,,0
11108,20,1,19,488,2017-11-07 23:47:35,,0
27523,2,1,8,477,2017-11-07 03:21:51,,0
61260,18,1,19,107,2017-11-07 03:19:02,,0
47411,9,2,42,442,2017-11-08 23:17:07,,0
115292,13,1,13,477,2017-11-07 23:16:53,,0
156961,12,1,53,328,2017-11-07 04:54:22,,0
346195,7,1,13,101,2017-11-09 15:59:33,,0
50437,12,1,48,105,2017-11-09 04:15:13,,0
215390,14,1,18,134,2017-11-08 09:58:42,,0
188929,14,1,19,134,2017-11-09 13:48:14,,0
63842,2,1,14,237,2017-11-08 01:19:23,,0
83340,3,1,13,280,2017-11-08 14:29:06,,0
105695,12,1,13,140,2017-11-09 14:27:15,,0
16092,9,1,25,127,2017-11-09 09:35:17,,0
82214,2,1,19,452,2017-11-07 00:58:36,,0
200425,2,1,53,435,2017-11-07 23:05:11,,0
75936,13,1,19,400,2017-11-07 14:29:07,,0
88738,18,1,18,107,2017-11-09 09:19:46,,0
33994,15,1,17,245,2017-11-09 05:13:21,,0
93587,1,1,19,178,2017-11-06 17:54:24,,0
137052,3,1,18,182,2017-11-09 06:37:59,,0
119283,3,1,18,280,2017-11-09 01:35:10,,0
77048,9,1,19,466,2017-11-07 21:23:55,,0
114303,2,1,20,122,2017-11-08 06:28:42,,0
102280,9,2,11,215,2017-11-07 14:31:17,,0
252907,26,1,53,266,2017-11-09 01:14:25,,0
109143,26,1,13,266,2017-11-08 04:32:26,,0
66587,2,1,13,477,2017-11-08 07:44:22,,0
125751,2,1,14,435,2017-11-08 08:03:44,,0
12062,32,1,12,376,2017-11-08 10:34:48,,0
34648,1,1,13,135,2017-11-07 10:22:00,,0
11907,12,1,41,497,2017-11-09 04:29:29,,0
165039,2,1,16,477,2017-11-07 02:57:46,,0
38995,12,1,19,178,2017-11-07 03:35:58,,0
27820,18,1,19,107,2017-11-09 09:28:04,,0
53454,3,1,53,205,2017-11-09 06:31:25,,0
3553,23,1,18,153,2017-11-07 11:39:01,,0
84774,15,1,37,153,2017-11-09 09:50:40,,0
23859,18,1,13,134,2017-11-07 14:14:32,,0
15683,1,1,2,439,2017-11-07 11:25:56,,0
34292,12,1,27,328,2017-11-08 12:47:09,,0
125151,18,1,37,107,2017-11-09 06:04:46,,0
143854,14,1,19,349,2017-11-07 01:31:50,,0
146047,3,1,22,280,2017-11-08 15:07:14,,0
227935,12,1,13,265,2017-11-08 11:05:26,,0
53964,7,1,6,101,2017-11-09 09:58:07,,0
108158,2,1,10,477,2017-11-07 05:17:21,,0
71149,2,1,18,237,2017-11-07 10:14:01,,0
120883,3,1,25,280,2017-11-09 04:54:24,,0
344682,3,1,19,452,2017-11-08 16:49:01,,0
91516,2,1,22,477,2017-11-07 12:03:09,,0
121392,12,1,19,178,2017-11-08 15:29:49,,0
10584,3,1,2,115,2017-11-09 14:22:23,,0
103443,3,1,18,456,2017-11-08 10:42:02,,0
114276,9,1,20,107,2017-11-09 02:03:22,,0
1256,12,1,18,140,2017-11-09 14:00:36,,0
261450,18,1,25,439,2017-11-08 12:39:26,,0
42596,18,1,13,107,2017-11-07 02:54:32,,0
112536,12,1,6,205,2017-11-06 17:23:51,,0
118881,2,1,13,477,2017-11-07 00:47:51,,0
19467,9,1,19,334,2017-11-08 02:47:06,,0
111182,64,1,19,459,2017-11-06 18:03:51,,0
203219,12,1,37,328,2017-11-07 10:22:48,,0
79973,3,1,43,442,2017-11-08 23:27:51,,0
113079,28,1,22,135,2017-11-09 04:43:08,,0
200239,12,1,23,140,2017-11-08 09:19:36,,0
156920,23,1,13,153,2017-11-06 22:13:16,,0
18935,12,1,19,140,2017-11-09 02:43:10,,0
123839,12,1,19,178,2017-11-08 08:11:36,,0
23845,3,1,19,409,2017-11-08 13:29:08,,0
58721,3,1,13,280,2017-11-09 06:30:22,,0
137258,3,1,13,280,2017-11-08 14:42:09,,0
125322,15,1,43,140,2017-11-08 16:34:47,,0
90425,18,1,6,107,2017-11-08 07:31:16,,0
196941,3,1,15,280,2017-11-09 05:22:27,,0
44051,3,1,22,280,2017-11-08 13:16:07,,0
21627,15,1,19,386,2017-11-07 13:44:16,,0
186828,8,1,13,145,2017-11-06 23:25:01,,0
56035,14,1,20,401,2017-11-07 12:42:35,,0
247281,14,1,19,463,2017-11-08 03:22:21,,0
48282,2,1,19,237,2017-11-09 08:21:32,,0
31336,18,1,19,107,2017-11-09 05:10:51,,0
9234,9,1,3,490,2017-11-09 10:00:11,,0
5314,8,1,34,145,2017-11-08 00:52:31,,0
50935,64,1,8,459,2017-11-08 01:59:07,,0
5147,2,1,19,122,2017-11-09 09:22:12,,0
137397,23,1,13,153,2017-11-08 14:22:13,,0
75281,26,1,19,121,2017-11-07 17:04:27,,0
94086,1,2,9,24,2017-11-09 11:10:49,,0
80166,3,1,18,442,2017-11-09 08:28:14,,0
74670,2,1,13,477,2017-11-07 15:42:34,,0
199067,24,1,47,105,2017-11-09 12:29:55,,0
168255,17,1,18,280,2017-11-09 03:29:37,,0
55745,15,1,17,153,2017-11-07 05:00:40,,0
80058,14,2,9,123,2017-11-07 09:53:13,,0
26942,28,1,16,135,2017-11-06 23:06:32,,0
137052,3,1,19,280,2017-11-07 00:55:37,,0
100291,12,1,13,178,2017-11-09 07:24:23,,0
22728,2,1,19,477,2017-11-09 15:16:42,,0
5348,6,1,11,125,2017-11-08 14:16:07,,0
120391,2,1,17,237,2017-11-08 07:20:06,,0
129738,2,1,20,236,2017-11-07 07:35:55,,0
89562,3,1,19,417,2017-11-09 00:24:51,,0
77866,15,1,19,245,2017-11-09 07:02:02,,0
88157,15,1,32,245,2017-11-08 17:18:25,,0
5348,21,2,32,128,2017-11-07 12:18:00,,0
85188,11,1,15,137,2017-11-08 13:38:47,,0
9095,3,1,13,452,2017-11-09 04:16:08,,0
68568,2,1,16,469,2017-11-07 09:00:00,,0
108341,2,1,44,205,2017-11-09 15:46:44,,0
79776,3,1,20,452,2017-11-07 18:49:10,,0
53193,8,1,6,145,2017-11-07 13:31:05,,0
94147,3,1,13,280,2017-11-09 06:36:52,,0
59847,9,1,19,134,2017-11-08 00:54:09,,0
138245,12,1,20,259,2017-11-07 00:29:30,,0
6509,14,1,13,371,2017-11-08 00:11:30,,0
75595,2,1,15,205,2017-11-07 14:24:11,,0
25553,2,1,17,205,2017-11-06 20:12:21,,0
232076,3,1,22,317,2017-11-08 07:15:33,,0
20422,18,1,19,376,2017-11-08 03:45:52,,0
69375,15,1,19,3,2017-11-07 23:32:03,,0
288868,2,1,23,236,2017-11-09 11:03:20,,0
59199,1,1,17,377,2017-11-08 05:36:57,,0
58237,21,1,19,128,2017-11-06 23:51:27,,0
41392,15,1,9,386,2017-11-08 07:23:55,,0
82742,12,1,19,259,2017-11-07 08:14:28,,0
5314,18,1,22,134,2017-11-07 14:47:01,,0
18506,3,2,32,280,2017-11-07 08:32:36,,0
6437,12,1,35,340,2017-11-08 07:03:34,,0
18332,9,1,42,442,2017-11-07 11:22:56,,0
106858,3,1,1,280,2017-11-08 08:24:21,,0
274327,12,1,25,178,2017-11-07 19:02:03,,0
176359,12,1,19,259,2017-11-08 23:45:32,,0
164228,14,1,19,439,2017-11-09 06:33:10,,0
33919,1,1,28,125,2017-11-08 00:03:51,,0
148711,2,1,19,122,2017-11-08 05:15:50,,0
146061,18,1,13,121,2017-11-07 08:36:30,,0
57519,12,1,19,328,2017-11-07 14:25:33,,0
62140,18,1,19,134,2017-11-07 11:36:24,,0
333915,3,1,13,379,2017-11-09 09:26:09,,0
106598,1,1,10,134,2017-11-08 03:23:56,,0
130760,22,1,17,116,2017-11-09 05:00:58,,0
82137,14,1,13,401,2017-11-07 01:46:34,,0
34216,25,1,22,259,2017-11-09 08:09:27,,0
34624,14,1,15,480,2017-11-07 05:21:30,,0
288388,23,1,13,153,2017-11-09 04:05:08,,0
111121,18,1,13,107,2017-11-09 07:43:04,,0
5178,15,1,15,245,2017-11-08 23:21:42,,0
85760,12,1,17,178,2017-11-07 00:53:32,,0
16605,12,2,16,259,2017-11-08 12:58:55,,0
115573,18,1,22,121,2017-11-08 16:39:03,,0
17149,18,1,19,107,2017-11-07 17:44:20,,0
151174,26,1,15,266,2017-11-09 00:12:01,,0
98349,12,1,13,409,2017-11-07 14:04:47,,0
81571,9,1,9,215,2017-11-09 13:09:38,,0
99868,12,1,22,140,2017-11-09 10:29:22,,0
93901,14,1,1,401,2017-11-07 06:02:07,,0
100333,17,1,19,280,2017-11-07 17:57:31,,0
26799,15,1,20,480,2017-11-09 08:23:08,,0
95647,15,2,17,245,2017-11-09 00:01:57,,0
34459,20,1,8,259,2017-11-07 21:48:18,,0
37862,3,1,13,379,2017-11-09 05:00:54,,0
26920,1,1,41,135,2017-11-08 04:21:10,,0
5912,14,1,13,442,2017-11-07 10:58:45,,0
312971,2,1,13,243,2017-11-09 07:27:05,,0
75489,12,1,13,265,2017-11-07 11:41:55,,0
73487,9,1,19,234,2017-11-09 14:00:03,,0
41203,12,1,20,178,2017-11-08 12:58:27,,0
191802,9,1,17,215,2017-11-07 02:06:08,,0
2895,2,1,1,205,2017-11-09 13:34:34,,0
84896,3,1,19,480,2017-11-08 11:12:41,,0
75574,9,2,13,466,2017-11-09 14:27:30,,0
28375,12,1,19,178,2017-11-08 23:27:19,,0
98521,12,1,37,328,2017-11-09 07:08:30,,0
5348,19,0,29,213,2017-11-07 14:17:49,2017-11-07 14:17:52,1
112468,18,1,16,107,2017-11-07 01:19:30,,0
141376,9,1,19,442,2017-11-06 22:33:56,,0
103019,12,1,19,265,2017-11-07 06:01:42,,0
45400,12,1,23,328,2017-11-07 14:35:19,,0
88824,2,1,19,236,2017-11-08 03:06:57,,0
26238,9,1,19,334,2017-11-08 14:14:54,,0
25648,2,2,9,205,2017-11-07 23:32:38,,0
32014,3,1,13,280,2017-11-06 16:16:09,,0
80305,18,1,18,107,2017-11-07 03:57:55,,0
79857,3,2,13,417,2017-11-09 13:37:17,,0
71458,12,1,19,178,2017-11-07 08:57:20,,0
16947,9,1,37,466,2017-11-09 08:12:31,,0
67776,15,1,16,3,2017-11-06 16:27:15,,0
22196,3,1,13,280,2017-11-09 04:54:09,,0
70265,24,1,19,178,2017-11-07 10:12:11,,0
53479,12,1,15,424,2017-11-08 13:54:12,,0
121277,23,1,19,153,2017-11-09 01:46:55,,0
123829,21,1,36,128,2017-11-08 05:03:35,,0
74834,13,1,58,477,2017-11-09 03:14:53,,0
131625,19,0,24,347,2017-11-08 10:31:35,,0
197607,18,1,19,121,2017-11-09 00:01:35,,0
66033,15,1,13,3,2017-11-07 16:36:13,,0
1036,14,1,19,134,2017-11-07 14:30:34,,0
166046,9,1,17,334,2017-11-07 06:32:23,,0
258476,18,1,3,107,2017-11-09 07:39:23,,0
53881,12,1,13,140,2017-11-09 02:33:18,,0
104047,14,1,15,401,2017-11-07 00:21:46,,0
6609,12,1,19,178,2017-11-08 23:01:41,,0
110528,12,1,27,19,2017-11-07 07:49:05,,0
101981,3,1,13,280,2017-11-09 05:02:26,,0
98721,9,1,13,134,2017-11-07 22:50:18,,0
139300,12,1,19,178,2017-11-07 06:16:59,,0
40245,14,1,17,134,2017-11-09 10:04:49,,0
2904,3,1,41,489,2017-11-07 04:02:51,,0
89927,1,1,18,134,2017-11-08 11:06:13,,0
10464,11,1,27,319,2017-11-08 23:47:53,,0
261114,2,1,18,477,2017-11-09 06:00:29,,0
105519,3,1,19,402,2017-11-08 08:36:39,,0
154719,1,1,40,178,2017-11-07 06:39:06,,0
32391,11,1,8,122,2017-11-08 03:36:43,,0
5348,9,1,8,334,2017-11-08 00:27:09,,0
170735,12,1,13,124,2017-11-08 09:27:24,,0
109602,13,2,19,400,2017-11-08 01:00:25,,0
34701,3,1,30,480,2017-11-07 06:36:49,,0
139353,12,1,17,265,2017-11-07 00:33:50,,0
194358,13,1,16,469,2017-11-09 07:40:55,,0
100275,15,1,25,3,2017-11-07 13:04:38,,0
77355,9,1,9,127,2017-11-09 11:13:10,,0
67628,9,1,15,489,2017-11-08 17:37:58,,0
3453,13,1,19,477,2017-11-09 14:38:46,,0
106598,9,1,15,445,2017-11-07 13:44:44,,0
105323,6,1,8,459,2017-11-07 15:39:25,,0
31158,12,1,10,497,2017-11-07 06:29:28,,0
116963,13,1,37,477,2017-11-06 23:41:26,,0
5222,21,1,19,128,2017-11-09 04:07:44,,0
30503,14,1,13,442,2017-11-09 14:21:50,,0
6932,14,1,19,379,2017-11-06 23:35:39,,0
81935,3,1,19,137,2017-11-08 16:34:23,,0
26481,9,1,13,442,2017-11-09 15:48:41,,0
10197,9,1,10,134,2017-11-09 01:08:46,,0
59245,11,1,19,487,2017-11-06 23:36:35,,0
110986,2,1,14,219,2017-11-07 14:39:43,,0
91128,2,1,3,243,2017-11-09 10:10:14,,0
124483,9,1,26,442,2017-11-09 05:50:55,,0
45878,26,1,19,121,2017-11-09 14:09:49,,0
15927,3,1,20,280,2017-11-08 00:18:42,,0
224446,13,1,37,400,2017-11-08 04:13:16,,0
97421,21,1,13,128,2017-11-09 02:17:17,,0
113854,15,2,49,245,2017-11-09 06:11:24,,0
29489,10,1,13,317,2017-11-09 13:57:31,,0
60159,3,1,42,424,2017-11-07 15:11:07,,0
118512,14,1,19,379,2017-11-07 11:41:19,,0
12505,2,1,6,205,2017-11-07 19:53:21,,0
105606,13,1,18,469,2017-11-07 11:07:24,,0
14152,3,1,19,317,2017-11-08 08:50:04,,0
189232,2,1,13,122,2017-11-07 04:16:50,,0
165495,10,1,13,377,2017-11-07 11:03:26,,0
82209,18,1,18,121,2017-11-08 08:25:32,,0
