ip,app,device,os,channel,click_time,attributed_time,is_attributed
223864,14,1,25,379,2017-11-09 07:10:37,,0
92274,18,1,13,107,2017-11-08 11:14:58,,0
86767,12,1,11,245,2017-11-08 13:41:47,,0
163399,24,1,1,105,2017-11-08 03:27:28,,0
122,1,1,13,115,2017-11-07 23:07:43,,0
107100,3,1,10,280,2017-11-08 09:55:50,,0
163041,11,1,27,481,2017-11-09 10:33:27,,0
76885,2,1,19,237,2017-11-08 05:13:45,,0
360946,12,1,22,145,2017-11-09 07:14:58,,0
46468,15,1,3,315,2017-11-09 00:37:18,,0
54991,3,1,17,280,2017-11-09 04:10:28,,0
138561,8,1,17,145,2017-11-09 04:53:21,,0
102009,20,1,3,259,2017-11-06 17:48:35,,0
179541,3,1,19,466,2017-11-08 07:51:11,,0
43686,15,1,13,315,2017-11-07 02:57:47,,0
211346,9,1,19,134,2017-11-06 22:03:51,,0
6534,1,1,19,150,2017-11-09 07:06:31,,0
1395,12,1,19,265,2017-11-07 04:18:47,,0
79332,39,1,37,101,2017-11-09 03:42:59,,0
113832,12,1,6,178,2017-11-07 22:03:49,,0
127225,13,1,13,400,2017-11-07 09:12:09,,0
23515,2,1,17,477,2017-11-08 07:37:31,,0
119901,2,1,9,435,2017-11-08 00:58:58,,0
73516,1,1,19,153,2017-11-08 12:27:41,,0
413,2,1,17,237,2017-11-09 04:29:08,,0
121095,14,1,19,463,2017-11-06 23:53:34,,0
106585,3,1,13,280,2017-11-09 00:28:48,,0
114752,12,1,22,19,2017-11-09 08:07:58,,0
90790,9,1,20,442,2017-11-07 16:40:51,,0
44574,3,1,30,280,2017-11-08 01:47:40,,0
43855,2,1,37,477,2017-11-09 10:43:07,,0
72936,14,1,17,123,2017-11-08 05:24:57,,0
232987,10,1,7,113,2017-11-08 13:54:56,,0
63137,2,1,19,435,2017-11-09 10:03:02,,0
6367,11,1,37,481,2017-11-08 12:25:12,,0
153949,3,1,27,115,2017-11-07 14:51:46,,0
110652,19,16,0,213,2017-11-09 08:15:34,2017-11-09 09:30:19,1
81020,2,1,19,401,2017-11-09 04:36:07,,0
66450,15,1,20,379,2017-11-09 08:02:48,,0
87979,15,1,37,386,2017-11-07 11:43:26,,0
120794,18,1,6,107,2017-11-07 06:51:11,,0
189176,26,1,13,266,2017-11-09 15:04:48,,0
10962,9,1,19,442,2017-11-07 06:20:40,,0
123955,15,1,13,245,2017-11-08 14:10:43,,0
86767,14,1,19,489,2017-11-09 14:36:25,,0
36829,9,1,17,445,2017-11-07 09:56:02,,0
151866,11,1,13,481,2017-11-06 16:02:07,,0
89620,13,1,13,400,2017-11-07 10:08:46,,0
67514,3,1,3,280,2017-11-08 03:09:43,,0
159880,3,1,13,280,2017-11-07 01:25:29,,0
27001,12,1,11,277,2017-11-07 01:37:40,,0
286119,9,1,22,244,2017-11-09 06:53:25,,0
14792,1,1,22,124,2017-11-09 14:26:56,,0
88342,3,1,19,137,2017-11-07 00:48:52,,0
42956,3,1,13,280,2017-11-07 00:38:43,,0
93587,3,1,19,424,2017-11-07 11:15:36,,0
25614,2,2,13,205,2017-11-08 11:31:21,,0
123637,18,1,6,379,2017-11-09 11:36:46,,0
53562,15,1,19,111,2017-11-07 17:11:30,,0
105748,15,1,25,412,2017-11-08 03:05:11,,0
53607,15,1,19,278,2017-11-08 14:48:15,,0
5348,21,1,13,232,2017-11-09 14:29:46,,0
44885,23,1,19,153,2017-11-08 09:55:59,,0
124033,2,1,25,122,2017-11-07 13:17:38,,0
105560,15,1,19,245,2017-11-07 18:03:05,,0
5178,14,1,37,439,2017-11-09 10:23:14,,0
81548,23,1,13,153,2017-11-07 11:28:22,,0
84888,9,1,25,234,2017-11-07 16:08:59,,0
50454,15,2,17,245,2017-11-08 04:19:13,,0
91047,9,1,3,445,2017-11-08 07:15:50,,0
153388,2,1,17,205,2017-11-07 11:44:57,,0
407,3,1,10,115,2017-11-07 02:19:12,,0
94521,3,1,9,409,2017-11-08 10:23:08,,0
338987,15,1,13,153,2017-11-09 05:15:23,,0
111658,29,1,8,343,2017-11-08 13:42:54,,0
208656,2,2,16,477,2017-11-07 09:15:00,,0
73487,13,1,13,400,2017-11-08 09:08:28,,0
154148,3,1,13,280,2017-11-08 11:42:51,,0
182286,12,1,13,497,2017-11-07 07:44:33,,0
18286,3,1,4,19,2017-11-08 21:43:20,,0
92673,12,1,19,259,2017-11-07 16:29:20,,0
52269,13,1,17,477,2017-11-09 14:42:21,,0
93471,9,1,13,127,2017-11-09 08:52:41,,0
355452,26,1,41,121,2017-11-09 01:44:47,,0
8858,9,1,37,215,2017-11-08 04:31:35,,0
7227,3,1,22,424,2017-11-08 03:57:13,,0
29330,18,1,8,107,2017-11-07 06:38:51,,0
54868,3,1,15,280,2017-11-09 00:05:21,,0
74456,15,1,16,430,2017-11-07 07:19:08,,0
177104,12,1,13,259,2017-11-09 09:28:25,,0
26995,3,1,19,379,2017-11-07 13:07:42,,0
127754,2,1,12,477,2017-11-08 04:19:13,,0
5348,15,2,19,245,2017-11-09 06:20:08,,0
69173,9,1,13,134,2017-11-09 00:45:27,,0
171498,9,1,13,215,2017-11-06 19:14:12,,0
200385,18,1,22,134,2017-11-07 01:16:34,,0
61667,18,1,35,107,2017-11-09 14:17:15,,0
17462,9,1,32,258,2017-11-08 13:21:39,,0
17204,1,1,13,135,2017-11-08 04:29:21,,0
108881,3,1,19,466,2017-11-09 13:09:09,,0
42013,9,1,13,334,2017-11-09 10:54:07,,0
59142,3,1,13,442,2017-11-08 18:14:31,,0
197818,3,1,13,452,2017-11-06 23:51:13,,0
11881,2,1,17,435,2017-11-08 00:25:22,,0
116713,9,1,19,127,2017-11-09 00:34:25,,0
81606,1,1,15,153,2017-11-08 09:07:35,,0
103555,1,1,19,377,2017-11-08 10:44:11,,0
112418,23,1,13,153,2017-11-07 09:23:32,,0
233833,3,1,11,280,2017-11-08 11:54:22,,0
78959,12,1,19,19,2017-11-09 06:31:51,,0
106403,3,1,10,280,2017-11-08 04:49:05,,0
20188,22,1,13,496,2017-11-07 02:41:51,,0
22699,3,1,19,480,2017-11-08 06:31:33,,0
80660,46,0,0,347,2017-11-08 15:46:35,,0
22978,26,1,19,121,2017-11-09 13:01:12,,0
89113,1,1,13,439,2017-11-07 05:01:35,,0
55742,2,1,19,477,2017-11-06 17:36:16,,0
8401,3,1,19,280,2017-11-06 16:11:22,,0
25000,9,1,16,215,2017-11-08 23:12:40,,0
29907,18,1,13,121,2017-11-08 20:20:23,,0
98293,5,1,8,377,2017-11-07 12:04:11,,0
170167,18,2,49,121,2017-11-07 11:21:32,,0
79857,15,1,4,245,2017-11-08 02:53:19,,0
31397,18,1,19,107,2017-11-07 07:56:09,,0
43855,3,1,14,280,2017-11-07 07:26:04,,0
10987,2,1,34,469,2017-11-07 09:05:28,,0
14877,12,1,13,178,2017-11-08 16:05:54,,0
63804,18,1,28,107,2017-11-09 08:13:01,,0
44744,3,1,22,280,2017-11-09 00:53:41,,0
26980,13,1,27,477,2017-11-07 03:06:24,,0
107155,3,1,13,280,2017-11-09 00:11:34,,0
93943,9,1,30,232,2017-11-08 00:27:40,,0
111215,8,1,1,259,2017-11-07 05:55:48,,0
78874,13,2,9,469,2017-11-08 09:18:05,,0
30107,2,1,20,477,2017-11-08 08:55:58,,0
190943,7,1,18,101,2017-11-09 07:56:17,,0
103181,3,1,19,280,2017-11-07 06:16:47,,0
68181,6,1,41,459,2017-11-07 11:19:44,,0
34385,2,1,6,237,2017-11-08 02:12:27,,0
26995,18,1,19,121,2017-11-08 23:20:27,,0
106770,1,1,13,135,2017-11-07 07:51:05,,0
74185,2,1,13,435,2017-11-09 01:09:01,,0
266848,14,2,19,489,2017-11-08 09:05:41,,0
43984,3,1,13,280,2017-11-07 10:58:26,,0
105323,2,1,19,205,2017-11-08 18:36:17,,0
54524,2,2,22,205,2017-11-07 01:06:16,,0
80488,2,1,37,452,2017-11-06 23:38:38,,0
321542,21,1,6,128,2017-11-09 14:31:45,,0
182232,26,1,37,266,2017-11-09 08:02:20,,0
17102,3,1,13,379,2017-11-09 04:34:10,,0
9326,12,1,22,409,2017-11-06 21:36:59,,0
112775,15,1,13,245,2017-11-07 06:28:51,,0
1560,14,1,19,349,2017-11-09 13:03:41,,0
35650,2,1,17,122,2017-11-07 07:53:16,,0
45965,2,1,19,477,2017-11-08 16:43:36,,0
72951,7,1,19,101,2017-11-07 10:52:30,,0
207950,11,1,18,173,2017-11-09 04:27:00,,0
51360,58,1,37,120,2017-11-08 02:56:29,,0
122812,9,1,13,442,2017-11-09 02:31:07,,0
16609,1,1,13,153,2017-11-09 11:24:32,,0
252612,5,1,31,113,2017-11-07 20:21:11,2017-11-07 20:21:42,1
157018,26,1,17,121,2017-11-09 01:57:01,,0
219733,12,1,32,328,2017-11-09 04:57:30,,0
9039,15,1,13,111,2017-11-08 00:43:35,,0
92583,21,1,13,128,2017-11-07 16:13:39,,0
42467,15,1,19,245,2017-11-08 05:11:41,,0
251264,3,1,17,115,2017-11-09 02:40:47,,0
111955,1,1,19,153,2017-11-08 09:23:49,,0
148833,24,1,19,105,2017-11-06 17:35:04,,0
227466,12,1,18,178,2017-11-08 06:14:26,,0
88458,10,1,13,377,2017-11-08 01:26:31,,0
23342,9,1,18,334,2017-11-07 00:13:36,,0
10275,23,1,13,153,2017-11-09 06:07:15,,0
13483,18,1,32,107,2017-11-08 13:58:06,,0
88097,11,1,19,487,2017-11-09 04:35:56,,0
352583,94,1,3,361,2017-11-09 08:46:27,,0
118474,1,1,19,349,2017-11-07 12:54:08,,0
69119,3,1,19,280,2017-11-07 03:44:48,,0
199640,13,1,17,477,2017-11-07 05:34:40,,0
99075,9,1,18,334,2017-11-07 02:32:27,,0
5348,3,1,9,489,2017-11-08 14:05:45,,0
98514,3,1,19,452,2017-11-09 15:10:31,,0
74889,1,1,13,137,2017-11-08 09:54:42,,0
34156,7,1,17,101,2017-11-09 04:53:50,,0
185718,5,1,20,377,2017-11-07 09:51:36,,0
32487,1,1,62,17,2017-11-07 13:32:58,,0
79258,15,1,13,386,2017-11-08 16:38:30,,0
102035,14,1,17,401,2017-11-08 07:08:04,,0
40462,11,1,14,137,2017-11-08 10:27:33,,0
54868,20,1,13,478,2017-11-09 04:34:39,,0
45466,9,1,13,466,2017-11-09 14:05:25,,0
92766,2,1,13,452,2017-11-06 21:09:38,,0
97684,12,1,13,19,2017-11-08 23:51:34,,0
40348,2,1,13,122,2017-11-07 23:24:41,,0
72000,18,1,1,107,2017-11-09 10:39:19,,0
104769,28,1,19,135,2017-11-07 08:33:39,,0
108070,1,1,13,134,2017-11-07 02:04:40,,0
104548,32,1,25,376,2017-11-09 06:57:05,,0
117656,3,1,1,489,2017-11-09 01:27:23,,0
122847,15,1,37,130,2017-11-07 02:52:09,,0
44555,9,2,8,234,2017-11-07 10:01:28,,0
155022,3,1,14,280,2017-11-07 02:54:02,,0
76244,9,1,13,127,2017-11-09 15:11:33,,0
233371,6,1,13,459,2017-11-07 16:12:51,,0
86905,12,1,8,245,2017-11-08 06:14:29,,0
4405,8,1,19,259,2017-11-08 15:18:53,,0
114030,6,1,20,459,2017-11-07 08:50:51,,0
227152,12,1,13,328,2017-11-08 05:51:07,,0
74306,15,1,19,379,2017-11-07 01:40:23,,0
109704,3,1,47,280,2017-11-08 02:47:00,,0
102291,12,1,16,259,2017-11-08 12:17:45,,0
98062,12,1,13,178,2017-11-08 04:33:52,,0
102065,13,1,17,477,2017-11-07 03:15:39,,0
65971,3,1,15,409,2017-11-08 12:40:02,,0
91031,18,1,19,107,2017-11-09 08:04:51,,0
83660,9,1,16,244,2017-11-07 01:36:05,,0
146824,3,1,19,280,2017-11-09 04:59:43,,0
45351,7,1,17,101,2017-11-09 05:56:56,,0
18666,9,1,19,134,2017-11-07 23:16:59,,0
19069,12,1,13,265,2017-11-09 13:02:33,,0
327494,3,1,28,466,2017-11-09 05:36:58,,0
107692,14,1,17,401,2017-11-09 03:31:18,,0
8171,14,1,18,349,2017-11-07 01:08:10,,0
105475,7,1,13,101,2017-11-09 14:42:58,,0
124652,14,1,46,379,2017-11-08 12:09:35,,0
206632,2,1,19,377,2017-11-06 23:41:43,,0
190794,13,1,22,477,2017-11-08 09:50:05,,0
61706,9,1,19,334,2017-11-09 03:24:14,,0
103411,18,1,16,107,2017-11-08 15:37:24,,0
80438,3,1,20,205,2017-11-09 04:16:54,,0
46663,18,1,18,376,2017-11-09 08:54:28,,0
48350,18,1,13,121,2017-11-08 07:17:49,,0
93542,14,1,18,379,2017-11-07 10:19:08,,0
102156,12,1,6,245,2017-11-07 11:41:42,,0
149208,3,1,19,280,2017-11-08 11:47:29,,0
113882,18,1,17,107,2017-11-08 12:12:39,,0
5954,21,1,13,128,2017-11-06 17:07:16,,0
113659,2,1,25,219,2017-11-08 08:57:11,,0
30587,3,2,49,280,2017-11-08 13:56:36,,0
15740,18,1,13,121,2017-11-09 02:20:10,,0
122415,12,1,13,145,2017-11-07 00:58:04,,0
89525,12,1,19,328,2017-11-08 01:45:24,,0
60308,28,1,18,135,2017-11-08 10:05:47,,0
11161,17,1,9,128,2017-11-09 15:20:49,,0
83576,10,1,9,317,2017-11-08 03:53:46,,0
343860,9,1,19,466,2017-11-09 01:48:00,,0
69392,1,1,17,377,2017-11-08 00:30:30,,0
17149,1,1,20,134,2017-11-08 06:49:09,,0
191863,3,1,13,137,2017-11-08 05:52:41,,0
109776,170,3032,607,347,2017-11-07 04:20:48,,0
238963,1,1,16,118,2017-11-08 00:38:12,,0
178851,2,1,6,205,2017-11-07 12:01:49,,0
46023,2,1,35,477,2017-11-08 03:39:30,,0
45466,28,1,13,135,2017-11-07 04:22:55,,0
121310,15,1,19,278,2017-11-08 05:08:25,,0
80360,2,1,19,122,2017-11-08 09:09:33,,0
114276,12,1,19,328,2017-11-07 14:15:57,,0
83288,13,1,9,477,2017-11-08 12:27:51,,0
77207,12,1,37,265,2017-11-08 01:25:28,,0
36491,3,1,19,280,2017-11-08 03:28:40,,0
49431,12,1,13,178,2017-11-07 06:45:49,,0
98531,3,1,13,280,2017-11-07 03:05:30,,0
112971,1,1,13,124,2017-11-08 10:58:01,,0
100066,3,1,19,280,2017-11-07 01:17:35,,0
49573,2,1,19,477,2017-11-07 12:15:12,,0
55690,2,1,19,364,2017-11-09 06:04:52,,0
71797,11,1,13,487,2017-11-08 06:49:27,,0
90731,22,1,13,116,2017-11-08 06:34:02,,0
80835,25,1,13,259,2017-11-07 10:25:29,,0
74276,6,1,13,125,2017-11-08 10:45:16,,0
55149,3,1,11,280,2017-11-08 01:20:41,,0
11594,37,1,7,21,2017-11-08 03:23:19,,0
154993,9,1,15,334,2017-11-08 08:03:55,,0
102025,14,2,9,467,2017-11-09 12:50:55,,0
4886,2,1,13,435,2017-11-06 16:46:09,,0
140441,9,1,13,442,2017-11-08 13:25:02,,0
59168,15,1,13,245,2017-11-08 04:53:33,,0
225535,15,1,19,245,2017-11-08 07:45:55,,0
14223,29,1,13,213,2017-11-09 05:29:37,,0
34387,12,1,25,340,2017-11-09 06:21:52,,0
103303,9,1,13,232,2017-11-06 16:52:01,,0
3382,15,1,19,379,2017-11-09 03:16:22,,0
22851,20,1,13,478,2017-11-08 01:30:06,,0
89786,15,1,19,245,2017-11-07 06:38:45,,0
47430,2,1,16,435,2017-11-09 03:41:57,,0
48247,3,1,9,280,2017-11-09 03:17:35,,0
54472,9,1,17,244,2017-11-09 05:44:11,,0
93587,14,1,8,480,2017-11-07 05:19:36,,0
207884,1,1,19,118,2017-11-08 00:55:02,,0
5314,12,1,43,245,2017-11-07 14:42:46,,0
26995,14,1,19,489,2017-11-07 10:50:40,,0
4324,2,1,20,205,2017-11-07 02:23:00,,0
96388,3,1,41,424,2017-11-08 16:36:31,,0
81456,14,1,27,118,2017-11-09 07:43:49,,0
101456,14,1,28,379,2017-11-08 12:16:22,,0
108943,11,1,3,469,2017-11-07 04:51:16,,0
229206,6,1,13,459,2017-11-08 09:31:18,,0
57911,15,1,19,245,2017-11-08 23:46:14,,0
104568,3,1,19,137,2017-11-09 06:23:29,,0
75991,14,1,37,379,2017-11-09 15:08:10,,0
48072,19,21,24,213,2017-11-07 05:17:29,2017-11-07 06:49:01,1
207885,26,1,18,266,2017-11-08 01:13:11,,0
92325,28,1,18,135,2017-11-07 07:34:40,,0
57757,3,1,30,280,2017-11-09 02:43:28,,0
121486,2,1,13,122,2017-11-07 04:46:15,,0
41229,12,1,18,178,2017-11-09 14:10:49,,0
99579,7,1,15,101,2017-11-07 03:18:32,,0
94220,3,1,25,280,2017-11-08 06:18:17,,0
72131,36,1,19,373,2017-11-07 12:54:55,,0
117115,3,1,22,409,2017-11-09 07:31:02,,0
111121,28,1,13,135,2017-11-08 04:13:33,,0
157212,9,1,19,232,2017-11-08 18:55:34,,0
90991,12,1,22,424,2017-11-07 07:04:12,,0
106308,2,1,27,237,2017-11-09 05:05:09,,0
14764,3,1,17,489,2017-11-08 16:30:05,,0
69733,2,1,35,435,2017-11-07 15:32:32,,0
138561,3,1,13,280,2017-11-09 02:44:14,,0
187485,15,1,19,245,2017-11-07 15:16:45,,0
203833,3,1,37,466,2017-11-09 12:07:11,,0
221118,2,1,10,469,2017-11-08 11:48:18,,0
28244,15,1,41,379,2017-11-09 06:47:22,,0
357062,2,1,13,477,2017-11-09 06:38:21,,0
3472,6,1,22,459,2017-11-07 08:43:01,,0
321667,18,1,19,107,2017-11-09 01:18:27,,0
174662,13,1,19,477,2017-11-07 04:23:58,,0
6609,11,1,19,219,2017-11-09 05:18:41,,0
166433,18,1,13,134,2017-11-09 10:26:42,,0
143638,23,1,18,153,2017-11-08 17:36:55,,0
168778,1,1,17,134,2017-11-07 01:09:44,,0
10482,3,1,3,280,2017-11-09 06:08:27,,0
174885,15,1,3,245,2017-11-08 12:54:58,,0
29101,8,1,19,145,2017-11-07 16:43:57,,0
342416,12,1,17,265,2017-11-09 09:47:29,,0
48279,3,1,19,442,2017-11-09 09:15:06,,0
76181,21,1,11,232,2017-11-09 04:16:44,,0
98989,14,1,12,480,2017-11-08 15:15:27,,0
120597,3,1,19,205,2017-11-07 21:56:43,,0
5740,2,1,13,469,2017-11-08 15:29:19,,0
42596,15,1,17,245,2017-11-09 05:38:05,,0
12506,62,1,19,21,2017-11-08 05:56:57,2017-11-08 08:56:58,1
76609,26,1,13,477,2017-11-09 05:46:22,,0
34812,15,1,18,265,2017-11-08 10:11:58,,0
72936,151,0,76,347,2017-11-07 16:30:42,,0
184467,35,1,30,274,2017-11-07 22:29:06,2017-11-08 00:16:14,1
2404,3,1,13,115,2017-11-08 04:37:08,,0
117527,18,1,13,121,2017-11-08 11:03:43,,0
5314,14,1,28,379,2017-11-07 05:59:02,,0
67722,12,2,18,140,2017-11-09 11:18:14,,0
84627,9,2,6,442,2017-11-07 12:34:42,,0
17149,9,1,13,134,2017-11-06 16:28:11,,0
47577,25,1,19,259,2017-11-09 12:43:04,,0
27646,9,1,13,107,2017-11-09 05:59:36,,0
125222,2,1,19,477,2017-11-08 00:34:07,,0
100393,28,1,1,135,2017-11-07 05:29:54,,0
207735,12,1,12,265,2017-11-09 04:37:30,,0
11020,6,1,17,459,2017-11-07 00:12:41,,0
131158,12,1,13,140,2017-11-07 03:24:56,,0
5147,12,1,37,340,2017-11-09 04:21:51,,0
17988,12,1,13,245,2017-11-07 16:18:52,,0
69185,2,1,13,477,2017-11-07 14:52:21,,0
43242,6,1,27,459,2017-11-08 01:47:36,,0
47007,1,1,13,150,2017-11-08 02:51:31,,0
73516,3,1,18,417,2017-11-07 00:06:26,,0
15901,15,1,13,153,2017-11-07 14:04:11,,0
16775,15,1,19,245,2017-11-07 00:45:56,,0
89567,3,1,25,371,2017-11-08 01:31:42,,0
15240,12,1,19,245,2017-11-07 16:01:09,,0
142163,24,1,17,105,2017-11-08 15:29:07,,0
151672,12,1,13,409,2017-11-08 22:59:04,,0
219169,9,1,10,489,2017-11-08 15:55:36,,0
100276,21,1,6,128,2017-11-07 16:40:06,,0
66933,14,1,2,379,2017-11-08 11:01:09,,0
114773,13,1,34,477,2017-11-07 03:59:40,,0
45745,23,1,25,153,2017-11-07 18:27:01,,0
99917,12,1,27,105,2017-11-07 10:11:05,,0
71514,3,1,18,280,2017-11-09 03:40:40,,0
221694,7,1,13,101,2017-11-09 09:47:16,,0
36978,15,1,18,111,2017-11-06 23:28:52,,0
105215,21,1,14,128,2017-11-09 11:06:36,,0
121278,19,0,24,347,2017-11-08 12:11:00,,0
190698,3,1,13,480,2017-11-09 03:12:40,,0
69017,9,1,10,334,2017-11-07 09:37:56,,0
109770,2,1,13,317,2017-11-08 10:03:03,,0
1438,3,1,19,280,2017-11-09 03:27:58,,0
9496,9,1,10,134,2017-11-09 02:06:40,,0
203397,3,1,6,280,2017-11-09 01:25:31,,0
110325,1,1,19,115,2017-11-08 01:30:18,,0
20961,10,1,13,377,2017-11-09 09:05:32,,0
79614,15,1,13,3,2017-11-08 16:27:51,,0
78672,9,1,6,232,2017-11-09 09:01:27,,0
73516,18,1,41,107,2017-11-06 16:49:21,,0
40440,15,1,39,245,2017-11-09 06:13:59,,0
23082,2,1,13,469,2017-11-09 14:33:07,,0
93808,15,1,13,315,2017-11-08 05:33:28,,0
94392,15,1,9,386,2017-11-08 06:17:38,,0
169615,2,1,14,477,2017-11-07 04:33:19,,0
21373,6,1,25,459,2017-11-09 06:39:41,,0
100275,18,1,19,121,2017-11-06 16:03:19,,0
70349,15,1,14,386,2017-11-07 03:33:14,,0
73124,18,1,22,107,2017-11-09 13:48:30,,0
77016,21,1,35,128,2017-11-07 14:12:55,,0
71711,3,1,19,452,2017-11-07 11:26:39,,0
73487,3,1,37,153,2017-11-08 19:28:12,,0
114526,14,1,6,489,2017-11-09 04:43:56,,0
111299,20,1,13,478,2017-11-07 00:18:21,,0
99836,11,1,19,487,2017-11-07 10:15:58,,0
17317,18,1,13,121,2017-11-07 14:02:25,,0
43827,9,2,17,258,2017-11-09 11:33:45,,0
92330,27,1,15,153,2017-11-07 10:23:15,,0
33516,3,1,13,442,2017-11-07 15:39:51,,0
64588,3,1,19,205,2017-11-08 23:54:31,,0
58466,14,1,19,480,2017-11-08 02:12:56,,0
5512,9,1,10,334,2017-11-08 00:16:13,,0
79771,64,1,13,459,2017-11-07 11:32:06,,0
326711,9,2,13,334,2017-11-09 08:38:46,,0
123994,15,1,19,245,2017-11-08 11:15:51,,0
344015,9,1,6,107,2017-11-09 11:22:47,,0
307261,2,2,37,205,2017-11-08 22:34:46,,0
5348,15,1,17,111,2017-11-09 01:23:33,,0
52010,12,1,37,265,2017-11-08 23:17:47,,0
279631,3,1,17,153,2017-11-08 07:45:36,,0
81550,14,1,12,379,2017-11-08 14:42:37,,0
319904,28,1,15,135,2017-11-09 06:48:03,,0
184537,2,1,15,258,2017-11-07 02:26:52,,0
103177,15,1,25,140,2017-11-08 12:20:23,,0
151942,15,1,19,386,2017-11-09 11:57:42,,0
124936,2,1,19,469,2017-11-08 02:32:30,,0
73027,3,1,13,280,2017-11-07 05:39:22,,0
28117,2,1,19,236,2017-11-09 02:44:23,,0
322114,20,1,18,259,2017-11-09 01:11:02,,0
48170,12,2,15,145,2017-11-08 17:09:52,,0
64663,12,1,31,245,2017-11-06 16:28:23,,0
118252,3,1,13,466,2017-11-09 15:42:57,,0
234106,20,1,13,259,2017-11-07 16:04:33,,0
97716,12,1,17,245,2017-11-08 14:35:55,,0
71810,9,1,13,466,2017-11-09 04:05:36,,0
99915,14,1,14,439,2017-11-09 05:26:51,,0
81976,9,1,9,466,2017-11-08 10:47:21,,0
78223,32,1,17,376,2017-11-09 03:36:15,,0
26428,1,1,19,135,2017-11-08 07:39:38,,0
9704,12,1,13,481,2017-11-07 13:16:03,,0
109723,2,1,13,236,2017-11-08 06:38:33,,0
34493,8,1,19,259,2017-11-08 01:59:38,,0
49600,2,1,10,477,2017-11-07 13:11:29,,0
98881,9,1,16,127,2017-11-09 12:57:28,,0
209964,18,1,13,439,2017-11-07 02:35:31,,0
48451,8,1,19,145,2017-11-08 13:30:42,,0
60621,14,1,13,439,2017-11-08 02:28:48,,0
55614,14,1,19,134,2017-11-09 04:57:29,,0
69372,6,1,13,459,2017-11-09 13:02:34,,0
149978,2,1,28,452,2017-11-08 06:40:59,,0
19964,9,1,23,232,2017-11-09 11:25:45,,0
90485,19,0,21,213,2017-11-08 12:58:14,,0
48240,7,1,13,101,2017-11-09 11:07:13,,0
84774,18,1,19,134,2017-11-07 17:37:19,,0
83866,22,1,13,116,2017-11-07 10:19:28,,0
29025,28,1,19,135,2017-11-06 20:43:12,,0
93845,11,1,18,325,2017-11-07 07:24:29,,0
59869,12,1,20,178,2017-11-08 01:39:36,,0
30131,3,1,19,280,2017-11-08 14:09:48,,0
93021,208,1,17,330,2017-11-08 00:22:19,,0
40379,3,1,19,280,2017-11-07 03:00:47,,0
34595,15,1,19,265,2017-11-08 03:43:56,,0
110373,8,1,17,145,2017-11-09 06:22:19,,0
186004,2,1,13,212,2017-11-06 16:16:32,,0
19248,1,2,10,101,2017-11-09 10:54:28,,0
47902,12,1,19,265,2017-11-09 12:21:11,,0
92615,9,1,41,232,2017-11-08 15:13:43,,0
79827,2,1,19,477,2017-11-08 08:49:27,,0
74100,26,1,64,121,2017-11-08 23:08:29,,0
78984,3,1,96,173,2017-11-07 15:11:53,,0
53715,2,2,88,236,2017-11-09 02:20:32,,0
81501,15,1,17,265,2017-11-08 06:41:28,,0
133103,9,1,41,445,2017-11-08 13:13:32,,0
13001,15,1,18,245,2017-11-08 22:05:54,,0
82038,26,1,18,266,2017-11-08 07:14:05,,0
19454,15,1,32,245,2017-11-09 00:05:48,,0
77065,12,1,10,265,2017-11-09 01:55:40,,0
37375,2,1,19,477,2017-11-07 05:11:40,,0
37752,14,1,19,349,2017-11-08 04:22:01,,0
40816,3,1,15,442,2017-11-09 06:22:04,,0
130278,7,1,35,101,2017-11-09 06:20:42,,0
207374,23,1,15,153,2017-11-08 07:17:09,,0
125295,2,1,22,477,2017-11-08 15:27:13,,0
34052,2,1,4,435,2017-11-08 23:16:57,,0
321313,1,1,2,13,2017-11-09 02:25:53,,0
88234,1,1,70,124,2017-11-07 09:31:03,,0
135992,6,1,13,125,2017-11-07 02:35:59,,0
23971,9,1,13,442,2017-11-07 04:50:00,,0
88128,2,1,19,237,2017-11-09 02:06:46,,0
109735,64,2,9,459,2017-11-07 16:16:16,,0
335676,14,1,13,480,2017-11-09 13:14:31,,0
7699,21,1,19,232,2017-11-07 23:48:36,,0
54645,2,1,40,452,2017-11-08 15:05:46,,0
48282,9,1,10,215,2017-11-09 14:45:53,,0
69055,15,1,17,265,2017-11-09 03:29:54,,0
42649,27,1,19,122,2017-11-09 06:41:56,,0
82239,12,1,23,140,2017-11-07 00:27:05,,0
55910,2,1,18,364,2017-11-07 03:31:47,,0
208090,14,1,73,349,2017-11-06 17:10:30,,0
118457,9,1,32,442,2017-11-07 15:55:49,,0
125593,2,1,6,243,2017-11-09 10:26:15,,0
202255,5,1,27,113,2017-11-07 03:59:38,2017-11-07 04:00:09,1
314659,9,1,13,232,2017-11-09 05:42:08,,0
88157,3,1,32,205,2017-11-07 19:18:09,,0
55149,12,1,19,265,2017-11-08 02:17:22,,0
73487,12,1,6,178,2017-11-06 16:35:06,,0
48212,3,1,11,173,2017-11-09 04:29:00,,0
158549,3,1,19,379,2017-11-07 04:25:05,,0
8293,3,1,17,280,2017-11-08 10:16:34,,0
5178,3,1,53,424,2017-11-07 10:55:28,,0
57834,9,1,19,215,2017-11-08 14:05:09,,0
66933,12,2,8,265,2017-11-09 13:17:38,,0
10392,3,1,19,115,2017-11-08 14:11:48,,0
